#sequence-name	taxid	genus-species
fce11a987bd7c04f570737960f00c13b_31	0	
8c17ea001f074e116bfcb698806760e8_30	0	
2ac148eb759e9abd901fca3d987aaa40_30	0	
e043b9dec0a2bba44db5d3dfe1b9f527_29	0	
5952db0ef5ecd66b2e5fc71b7daea643_29	0	
f9abdb097482fb9bdbe8310101d3faa7_29	0	
9bb55b06b646582d0e2fb40ce761d2c0_28	0	
65eefc4c3ad8aca15e24192e8bd1b77f_28	0	
5d3c5ae48121ebc84bd2bd618c5ffce0_28	0	
52964f9284c8637868da2a2cce8e8c4b_27	0	
2f70510851fec7c7d28ce58998b5539e_27	0	
0108957b472d6b2531fcf284e22eb02c_26	0	
a66245350fd3c765917a0f0fea444a36_26	0	
31a62f55d8f3f8b40a28d661856031d0_25	0	
b1af3833c06344ce9100fe750fe198e5_24	0	
5167f6906d13aaea0d9cc1e9304abca4_24	0	
4d035b5844073ed37ff0caeff8d5ef17_24	0	
fb9b84cb7245167916768a3df49c06f4_23	0	
56d09d100e2841738aacfb6fd50234f1_23	0	
02011e4657d12703e04975cdba1df6da_23	0	
80e27c8bf06347a5489bdca6d54fe10e_23	0	
1dc18ea75b07c76ce6e12de9d48a9c9d_23	0	
cedc310416990ac58822c3e7df2042bf_22	0	
43dc9394bf2d824710ef12c529bf82af_22	0	
bc938f2bb3806847342e1623d67d411b_22	0	
98028c658cfd94dc873a68643340cd6c_22	0	
4440e1eb43b48282dd4941cefd22cac2_22	0	
7067f1bc615430e9e199e4ca19b2d275_21	0	
3f92e64ab5c35c5f72699850e0ec91e0_21	0	
242145e1197cafa7d764efe845d8d1d9_20	0	
d920ac55488a5f210a5eec62f791f035_20	0	
ef1c161bbc67d9dfc9ed010e951fefed_20	0	
60434e03c94fc98494b76330bf91875c_19	0	
e6422c80cd6b3098638c601d1f407ca1_18	0	
5f961321b3be9c9264d1a286b88883d1_18	0	
77664d63bad9401b79185f5a45aaf768_18	0	
c0fbf453aa789de541ea807d79cec828_17	0	
7a834e15c97ae166da49b5d9d4b9038b_17	0	
d4f2246d02f145e3013c115ac8951747_16	0	
bc66e71a156fa9a78d5ef68dbe3beeb7_16	0	
cfa4270d82319f1a2379204d69a9d2a9_16	0	
31292d7b6a2b69b16e2c0e8a4a9404d0_16	0	
9d85cc4bceb216face9446b620c5ecbf_15	0	
8e2fbb09d3564eb8123d13ee4c08df8e_15	0	
5df10b8ff9d1add7c8c40fe8ee40bffa_15	0	
9b2805d3ddfe619609ab3ddba8d7f430_15	0	
af3454fa770f30ed016ddd3823c2be45_15	0	
397f0fc8ba5f56fdd3136713146f94f6_14	0	
6c2849280f7ae6ed622f76c0684ce078_14	0	
3fb184cb94f7cc70471d86d047c55f30_14	0	
a0a9ef6cd56b52c4d98cb95b9952bc39_14	0	
9548bc1066c347bb8b7c737a6f582c03_14	0	
3d9d591ff7ef8a53ad9f0f47ea4f487b_14	0	
b7625aee3869757732b9ae981121080d_13	0	
33edf20e45c2da5d8b8e20bfb623a1df_13	0	
223f7e55890d8c75b02a25135de2fdbd_13	0	
9c4b619e636742abcc0f0cda7982c682_13	0	
f55aadf4a777c2f7e6f3a366952d7a07_13	0	
fd4f426f111d94757c2a2f3843923927_13	0	
07b02cd9176e1e1fc77b3f0c48ed4df6_13	0	
77e43ae98b86380161a17f3aca3faf9a_13	0	
4e4a7164f8d901d445c0305ab9b7d09d_12	0	
c7c222193376c9f09ae0cb5b84e735de_12	0	
a1c9bcbca148216e21ed21bb8e8f08e9_12	0	
eaf61fea1a79fea6b76b77cee6470b15_12	0	
a704172ecd360731be160e384f0c10ed_12	0	
2e0ed88597da0f8050e41606695be872_12	0	
9e6b161e50f8cd7db4c9408a2c746f98_12	0	
772ecdefd7ab99d5904c5ece4800bd08_12	0	
7da8b5feeb45f7c579f0fdbb93725413_12	0	
41cc32f0340a77a4b2b40a31190a2333_12	0	
402ec0e2f01f96c3abb5f44708d5c05e_12	0	
35c2c30c3192f16964b184c36edf4816_12	0	
22b1ba86633fc69b1752b36a64c42c67_12	0	
40ebed2fde5db8210b6e6f21705b8e26_12	0	
d544c8f1314c9bcb7779fbe7aa8340d7_12	0	
3273566c0060e60d7ee7d2a4d22c8908_12	0	
95c4579ab4eefa808ee18e33f3b95d0a_12	0	
d45eb2da7e8f97003005da9140894b64_12	0	
66e26757a019ad28b01d0a12b6f0cb04_11	0	
3aba636ec43391cae0637e14850c7f7d_11	0	
590712b77b275fa4e4021ed5cea7c668_11	0	
5e226fd9241b693ed3c6cb25d0a334aa_11	0	
9ca80bfc7cd8b40f363753edee5edd0d_11	0	
7f64790779d96e4401b38e0f6fbfe1d3_11	0	
7805fe369693da12a19090f20d0ffec0_11	0	
6fa7e7e74df673936475fa78387cb0f4_11	0	
fd03ba6c2df2e07401599b11c9f95125_11	0	
ffba2ce7a537a5cf61ee297ce4e3ad36_11	0	
e363791c5d5cec6363f0191f0af5c0bf_11	0	
c68313e03ec39685d4ae27f9c0c0d862_11	0	
741e8a21ae4929697c3beda8ecbc83ed_11	0	
58a105714e874be519e200c327b687a3_11	0	
a07e401e3dca18843fd616e0d8073401_11	0	
99654489bf7a5b0c9af140120c8c77ae_11	0	
042d6f31b5e57304c81a06ebd7592dd8_11	0	
fedb7cf35f7e52d1ea2e1dbeeb839e3c_11	0	
983bc317ae14cae29a94fee292603b08_11	0	
e6f48b813d1de9cbe51e5c75baceebe8_11	0	
eead814f988fb4a2ddb82d5bbce7693e_11	0	
45ce52644a672771af0b5fe56709eb12_11	0	
1b5ad374602d661dffc05763e979743b_11	0	
0e2c9918c238ba5bb8dc5e63989620ae_11	0	
c57959ec71e7e03dbed8305969f4dc7a_11	0	
bb2821eedf48d4ac1d4b9e563060626c_11	0	
2564c4f37bcfe639a4b3ea11f3a31580_11	0	
04295370771c4ac50e560ef3c76b6af1_11	0	
e03330b3e86a0b52abfaa6bc480ecb36_11	0	
55c5d1cb81f6009b13d120d6f5739d89_11	0	
3e367dbdb9e6fd07b2cc493448ed6779_11	0	
4260bc05e1c8a0728ce4aa73e0809b77_11	0	
389ff8e506f5d47b9b8da4ffe2f53751_11	0	
3c6df4c65aaf21646743b61506e336f3_11	0	
1b6c7b8ea63e89caf73d5836d5725759_11	0	
b8e23fc0c8de9bd1a1bed06deb64ec7f_11	0	
8dc45399dd618e946a8535d5e76a441c_11	0	
387e965ad27094d525e0b85028c4d65a_11	0	
9c08908448874e29cfbacc1b5f89c555_11	0	
3d4fb02710939dbc937cbdddb73a5cb8_11	0	
b4a7b19e934f9c0e3ded8de2fe108d4c_11	0	
4a240c4ffc162fb4b42eb548cb4a49b2_11	0	
04cfd512956a0c980d425417af5946e3_11	0	
958ad4a820e42c137d73c9e11cc1666a_11	0	
e5be2ea1e4489a9c177ddeef487b2a3f_10	0	
ee08a449b15821efd96bfc6d6feddf8f_10	0	
10ecee06927c828124a30f536cd58217_10	0	
534e2071846393b6584bc63fbf6cc2b1_10	0	
45f3c8fe736fea9cb29588e22e985c46_10	0	
ec909890a32df01c58f8a88a783e292e_10	0	
90da3e404115be5c23ddb25e978b534f_10	0	
197de9ff50d9e50f499bc3e976126832_10	0	
