#sequence-name	taxid	genus-species
14d8ff649d9b1c2540f45745de611dac_724	0	
2c37081bdc69d9850cf63bf96ceb8598_694	0	Lactuca sativa
b610a27423ef640cdf29908797b89a15_686	0	Meliaceae sp.
dcf1416d06c4047e2bec4984285b6a65_685	0	
82b6247862b54d51382524242206914c_683	0	
12c8b6dad184da983d67072f5f945e90_679	0	Brassica oleracea
fda5c5ffefef02b3763efc1cc2245441_671	0	Panax ginseng
6d8f753f58b51b2e07a3f10b484f60a3_655	0	Cullen corylifolium
3ce0e508d76863c95bc2c718ea054416_645	0	
93eaa71181a200aa0c4e3c61990b7bb5_644	0	
69f3fcb8179254498712e72f96d82193_642	0	Cullen corylifolium
1ba759a39325643298312d79c59887fe_605	0	Brassica oleracea
21e3c1ccc04ccb1e9ebff5b537febd9d_605	0	
e32612e86c1527f61cf3814c3455181e_602	0	Cullen corylifolium
291c95acdf394f3c00e798c9e35523b8_600	0	
6744bc888607964ebb1ca96fa855f630_600	0	
1d2e625c06a0b5943181185b82b7f60b_595	0	Brassica oleracea
d43adabb14b9e6e5b169b203cd9564a8_586	0	
b24d010a910d09e9baf149d1d81e77d7_586	0	Cullen corylifolium
443a42489b792f39540b63ce9996af8f_573	0	
1d1ece45417e9bb0549c24d239bd0b14_571	0	
892e201e82218d0188cad1f5e3058b4b_559	0	Brassica oleracea
f2d86e1a12fc6810655b25b42012f795_553	0	
23320fd9c385af7c5b237c6d3f33c197_551	0	
a9efbf91567bdb0e2692d03d7a760647_539	0	
a8a58227e08a3ff14b701e2e5e1c59b5_524	0	Cullen corylifolium
959fe2168dcdd09858da8873b5969214_518	0	Lactuca sativa
7156a3433ebf768cf448a1344d807bb0_492	0	
6650a0830599eceabfa90ad4a9dae72b_487	0	
7e2299d9c40661813870602985e9cade_466	0	
6a460a7ea4336eddf693fa6989ba51ce_462	0	
c5586a2fd7b23950269e7ab5f7d10f76_460	0	
8342fd2a0b61a7cb2d042f08a8fc6e58_459	0	
8027c3902b2f778bd308b72cd8451433_449	0	
c18adbc61d1a3a8ae9352382c59de0ed_434	0	
97f1edfd80ac1c093a29af98581fc0d8_418	0	Epimedium chlorandrum;Epimedium ilicifolium;Epimedium mikinorii;Epimedium pseudowushanense;Epimedium wushanense
4fa7480664294013c58f4043c9b95d26_416	0	
f832fb262be29c6804a54138b42deb35_409	0	
bd89157835f1f56348dc8462768535b3_402	0	
801e08e2d9072c0b575a465b247bc687_395	0	
dd37cf77e7f36fdda2c79c62fc966f31_392	0	Lactuca sativa
24b2d5e6ce1f946302d07df018447666_387	0	
00ee794ae79d5bdbc1255526eb8e6f14_383	0	Astragalus adsurgens;Astragalus inopinatus;Astragalus laxmannii
04b43cc9c55e637e75bb167ff1128caa_373	0	
6ec8149fa79a7b72c75bd319f539118a_367	0	
9b0c197da4220eeb251f9a72028426ea_364	0	Brassica oleracea
231101e016fa0d53d793aa9be056b501_364	0	Lactuca sativa
1679410b1e0037c75114fcafe0ef283b_358	0	
185139624d841436431cc8fc7fba98b2_354	0	
9580803ac88a15c6afae5c976766c9e3_350	0	
29b1ded3e93d9ddadfa72065f4ab033d_343	0	Cichorium intybus;Lactuca sativa
1a537c1bcd0980d146206dd779d320b8_339	0	
3549b45380a5a0fb45906270e204a3f4_324	0	
e188e9dc0cc41453b2167e547256ea70_321	0	Aloe variegata
43aba67856cb09cd74441367ee3781e3_319	0	Eleutherococcus senticosus
f7a84c1de2bf56bab8b05245b7e10fbc_316	0	Cullen corylifolium
14771f42fc67ad92dfc80ebc7ae5ef7d_314	0	Brassica oleracea
91a5b2a57e6e53c036ee3de402330dc1_311	0	
9d7f2f424452e79d4993c8349db77ec5_310	0	
d215126eaf72071f7006a3315290627a_307	0	
af56e5e2970abfa5e8ce44151839896b_301	0	Dendrobium sp.
e1ddaba22970129fcec5400ba1c94e07_299	0	Cullen corylifolium
1308a23811ce4584461beed050c37135_293	0	Cullen
41544672a9347bd4442fac8b34d2fd5f_288	0	Meliaceae sp.
27af2a110f0e49408498131b0932159f_273	0	Aloe variegata
7ce51a1968e7482ecaa87cc434c23ca9_273	0	Apiaceae (misc)
2a3ee9f07f1ab71066ec30a8414035b6_270	0	
078bfaf4453b9c48ca637cd5b7fed0b2_269	0	
47f28cb31a6c8e02bdbda3f1c661aecf_261	0	Aloe variegata
75be59ad7a14574dd0979839c80d733e_260	0	Euphorbia
f12cabfcd0d81bc483a7f9dff633fb7d_257	0	Cullen
eb47e5bf39a8f69b33b98e266d7697f0_255	0	Brassica oleracea
8e16f9c42116fe73ffbc9744fef86bff_250	0	
01d6ae107789ac369011b56a0ad8fac8_247	0	
e47d6ec980aec298b0d87c87bff798af_245	0	Lactuca sativa
8b02a5bd442a7e24ff1e099142b45177_241	0	Lactuca sativa
160ba7c9ec5756eb3d65b998baae360a_237	0	Aloe variegata
63c059ffabd62e947ef1de5a821888e2_232	0	Brassica oleracea
f5d88c18ca3d7c8516f2f71b10e906a1_228	0	
0965d82b196e427198f11de30c3ff336_227	0	Brassicaceae (misc)
e1f600fd2d81b11bfd48b55337084648_227	0	Cullen corylifolium
fa2ad930d614475edd18c0369add5fbb_225	0	Brassica oleracea
59a6efe524538ef5255d49cf375fc360_225	0	Lactuca sativa
a5663eea97ff1ff67fd5c1656692805b_224	0	Lactuca sativa
b711608fcdd745bf0f945c16eedd13d6_223	0	Lactuca sativa
89af6cfeda48c0132a4afd7ee5843100_222	0	Brassica oleracea
691dd8ae1a1e38b8534b5545b5cc171c_221	0	Aloe variegata
