#sequence-name	taxid	genus-species
8102121a959caebf9f72d2ab4f86be6f_250	0	Cyprinus carpio
21ddbbc48531f8da2db11aeb48faaba1_250	0	
eaa9ab0098e4cfa6082e43252be84b9c_246	0	(Off-target) Capra hircus;(Off-target) Ovis dalli
c87adc1353c37ba77db89622a9b7932d_240	0	(Off-target) Homo sapiens
c7687fa40cd90f7f94fa156872de985e_234	0	
ab9e3565fed25057785427488e997ad8_233	0	Abramis brama
54c9fb482ab7c038317928589ac3d178_233	0	Cyprinus carpio
ab09826c998448d1d59fc5fd2400e3f9_231	0	
b6db97db74b10d9ffbb4a5a34a2ec06b_231	0	
4c0645b36f4593da676cb214f0d43d10_230	0	
21b6cde46f469aae91965c2d7c9cd51e_229	0	
79132a1e16b3a082ffaa7568c030fdb1_227	0	(Off-target) Homo sapiens
c13ccf863404d4bfd4459e627e4df11b_226	0	(Off-target) Anatidae (waterfowl)
7d63943cc215a0c02ff85605e910900b_225	0	
b13ff4f0c17016c9bb7d7c4248456360_223	0	(Off-target) Homo sapiens
453365dd5b19b2717ff0bcc1681d5f0e_221	0	Abramis brama
2a485cd03741c6fe6b14da2f20e691ff_220	0	(Off-target) Homo sapiens
db1d7664e46ad75512bb68a13e4b96a7_216	0	
17918ed19e97b0a8532e2d07c0451159_214	0	(Off-target) Homo sapiens
0d94d538c07ba19f7f249aac854ab1f4_212	0	
4e14e05e2f6b6d072b677f2efe915f56_207	0	
c2707a6d1d3b3f9d3304b025c425a4d9_207	0	
92a8ccdd87852185c143f73e25843ece_204	0	
35c9dcc3177ff44dd6c81262a6333078_199	0	(Off-target) Anatidae (waterfowl)
bc11494debcc5b116dae69de476fab2e_194	0	Abramis brama
73ba1a5d3d8ffd6f2f837ecb16833860_192	0	
ca3558652b45498e6723be541bcb0e54_184	0	
df6846357baa6a9fecd66b4a1ba513a8_180	0	
184ccbd479dd0546bd18637b20eb5630_177	0	
6b7ddc1001ca06264a2b9f5b28bf3398_176	0	
3ffcb7391572ca2fe4e7ddd4fd159987_176	0	
328c47e95c8b6a4e6e3c7a3700045d71_176	0	
4c5e583c60410a109e5bc71861783068_175	0	
75ec5782e18cdb3bee64534c80841731_173	0	(Off-target) Anatidae (waterfowl)
40efb693d7007b98b618934086f45133_171	0	(Off-target) Homo sapiens
c08b1e5add3f762b95ae3181f79989db_167	0	(Off-target) Anatidae (waterfowl)
33675dd14c4f298dc4f88f838e83d17b_166	0	Abramis brama
6872fab6491b854af5c8471d49e6b2aa_165	0	(Off-target) Anatidae (waterfowl)
1390300376cb1f021c33b2e0271d66e1_165	0	(Off-target) Anatidae (waterfowl)
ef93b39c82478d523b542fc4554a19a3_163	0	
fa60106195f85cc48ab44b7764c5efd3_162	0	Cyprinus carpio
bde89cc8f379c6bc3fdedae023b96fb4_161	0	
f155c99718783cd68374020952c9aa4c_160	0	Tinca tinca
feb73a981b1cf61768602e324b61a1a2_157	0	(Off-target) Homo sapiens
4e334c4a2d4bed0b6d63a733a5ef9bd5_155	0	
1ae98689bc549d30cfdd5b64a6caed9f_149	0	
1d07f51b26e8287d047e46ee73c2cc96_148	0	Abramis brama
8da79f52af656248700dcf71912acad0_148	0	Rutilus rutilus
0216547b8259d09cc9f5228be8024a2a_148	0	(Off-target) Gallinula chloropus
e195999a54282006f10f71fcbdbfb4b8_146	0	(Off-target) Homo sapiens
8afd02f46f8c903823a055cf795cce84_146	0	
2ad56cc63f37dd88c9e69d932b63b746_144	0	(Off-target) Anatidae (waterfowl)
50ced2b1556252f1c435c49bf1e91854_144	0	(Off-target) Columba
ff213e7d37861751612c68f1cb80b568_144	0	(Off-target) Homo sapiens
729c094ea819edb2b4a476e1844d2724_143	0	Carassius carassius
0afe7e095b21a9539d7c913f410b3bfa_142	0	(Off-target) Homo sapiens
7cc1cb5981a512cba2447c7afbd2fbad_141	0	(Off-target) Gallinula chloropus
19b9704c7a883f6aa146aa7bd0e283a8_136	0	
edf93502da3834361c6328fafb4bf4e6_134	0	Abramis brama
ced5f183dc83bf9a3831984cefa3b3a1_134	0	(Off-target) Homo sapiens
4814673c78cd0d316ca8caa144b9fe7b_133	0	Abramis brama
6cb6972faab07f68ceb8b53093be0fe7_133	0	
30b1b5fe81630d567a92c0207998d07f_132	0	(Off-target) Gallinula chloropus
6aa5a0169507bf028c34a85a1b2e6eef_132	0	
83584c4c3354ffc213ec04feafbf466b_131	0	
a59ada9eaa17172fe5e69a87fbe0c7f4_129	0	(Off-target) Homo sapiens
de4d6535dbb68d0dbb8166fd6bbef027_128	0	Tinca tinca
e235ef7127b5319a672eb30fb9235277_128	0	Abramis brama
d590e69112aed56a6400d5c5f7759c3b_127	0	
230879123071d4b85409c9c4eb5ff3da_124	0	
75e98ed50f647dfec5f1b538ec6edd73_123	0	
4c290cd5368cb9d2e41e062b4a6305c6_123	0	Abramis brama
5b330906373068521bd121500e1a69e0_123	0	Abramis brama
42348541dea0438922f71210c9405e04_122	0	
f60c6064d9cd95dc39a538f45ef1aee1_122	0	Cyprinus carpio
bf33e9322eb84398d3963fbacb91b49c_122	0	(Off-target) Homo sapiens
c7acf669d7c21be84f96151e7d023efb_121	0	(Off-target) Homo sapiens
b629779a5282e9adc955f698f3d26e5a_120	0	(Off-target) Homo sapiens
03676b66966a231f22693cc7cb14ebcb_119	0	
13239145c511bce217e1ff2a8e6642cd_119	0	
415921944de230d2483ff969fdb097e9_118	0	
b2ec15916dffeb0e59804801a620c339_118	0	Rutilus rutilus
33aa47865d1b34e35c395c9034b103b7_118	0	(Off-target) Bos taurus
1a8d53e1887a05ca25c2c08dd5b67ab8_118	0	(Off-target) Gallinula chloropus
4822e6731caa0e81d522b9633591a32b_117	0	Abramis brama
30ad5244c3543287bf09b1767fc0c219_117	0	
58c64dc9f2094bad39ec985bce80da87_115	0	(Off-target) Anatidae (waterfowl)
997695fed8898e8864bfb65984dfcad8_115	0	Tinca tinca
e15cf49a9beb91ffd4e3821a8a2c77e3_114	0	
a2892f7252805656d53456f0fb0a461f_113	0	(Off-target) Gallinula chloropus
cc2f9b4b0eec31b7371ede7deda5e9b7_112	0	Carassius carassius
677c6893b5e0db03e74b55a8576eea4f_112	0	(Off-target) Homo sapiens
1a8f30f74eab8122bc650405306231f5_112	0	(Off-target) Homo sapiens
8608191f84e94b447fec815f3e79c6d0_111	0	(Off-target) Sus scrofa
d8a6242525c95171e3328742082b9f1e_111	0	Abramis brama
0303d5c535785ec7ad9f83cb6bed1cc3_110	0	
6de5392c65e7f4c7769a81ea16f44580_107	0	
55da5e4e7faf6838e82b6a9436642af7_107	0	(Off-target) Anatidae (waterfowl)
