#sequence-name	taxid	genus-species	notes
*		Zea mays;Triticum aestivum;Aloe variegata;Dendrobium sp.;Huso dauricus;Crocodylus niloticus;Brassica oleracea;Bos taurus	41% Brassica oleracea and 41% Bos taurus
