#sequence-name	taxid	genus-species	notes
*		Zea mays;Glycine max;Aloe variegata;Dendrobium sp.;Huso dauricus;Crocodylus niloticus;Brassica oleracea;Bos taurus	47% Brassica oleracea and 47% Bos taurus
