#sequence-name	taxid	genus-species	notes
*		Bos taurus;Parapenaeopsis sp.;Anguilla anguilla;Crocodylus niloticus;Gallus gallus;Pieris brassicae;Echinocactus sp.;Euphorbia sp.;Aloe variegata;Dendrobium sp.;Cycas revoluta;Lactuca sativa	Ten species at 10% each
