#sequence-name	taxid	genus-species	notes
*		Zea mays;Meleagris gallopavo;Aloe variegata;Dendrobium sp.;Huso dauricus;Crocodylus niloticus;Lactuca sativa;Brassica oleracea;Sus scrofa;Bos taurus;Pleuronectes platessa	30% Brassica oleracea and 30% Bos taurus
