#sequence-name	taxid	genus-species	notes
*		Zea mays;Beta vulgaris;Aloe variegata;Dendrobium sp.;Huso dauricus;Crocodylus niloticus;Lactuca sativa;Brassica oleracea;Sus scrofa;Bos taurus;Pleuronectes platessa	32% Brassica oleracea and 32% Bos taurus
