#sequence-name	taxid	genus-species	notes
*		Zea mays;Brassica napus;Aloe variegata;Dendrobium sp.;Huso dauricus;Crocodylus niloticus;Brassica oleracea;Bos taurus	43% Brassica oleracea and 43% Bos taurus
