#sequence-name	taxid	genus-species	notes
*		Zea mays;Solanum lycopersicum;Aloe variegata;Dendrobium sp.;Huso dauricus;Crocodylus niloticus;Lactuca sativa;Brassica oleracea;Sus scrofa;Bos taurus;Pleuronectes platessa	26% Brassica oleracea and 26% Bos taurus
